,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,prechgPct,chgPct
124,600066.XSHG,600066,郑州客车,XSHG,1997/11/5,19.71,19.71,19.99,20.3,19.66,20.3,280911,5582788,,0.008,0.022458922,710500000,1481900000,0.0299,,,4.3716,1,,-0.0045,
125,600066.XSHG,600066,郑州客车,XSHG,1997/11/6,20.3,20.3,20.48,20.7,20.05,20.05,321584,6579869,,0.0092,0.022458922,701750000,1463650000,-0.0123,,,4.3177,1,,0.0299,
126,600066.XSHG,600066,郑州客车,XSHG,1997/11/7,20.05,20.05,20.03,20.7,19.92,20.6,353656,7219274,,0.0101,0.022458922,721000000,1503800000,0.0274,,,4.4362,1,,-0.0123,
127,600066.XSHG,600066,郑州客车,XSHG,1997/11/10,20.6,20.6,20.78,21.48,20.6,20.99,706558,14936407,,0.0202,0.022458922,734650000,1532270000,0.0189,,,4.5201,1,,0.0274,
128,600066.XSHG,600066,郑州客车,XSHG,1997/11/11,20.99,20.99,20.8,21.02,20.4,20.85,312673,6469130,,0.0089,0.022458922,729750000,1522050000,-0.0067,,,4.49,1,,0.0189,
129,600066.XSHG,600066,郑州客车,XSHG,1997/11/12,20.85,20.85,20.8,21.3,20.75,21,330408,6948132,,0.0094,0.022458922,735000000,1533000000,0.0072,,,4.5223,1,,-0.0067,
130,600066.XSHG,600066,郑州客车,XSHG,1997/11/13,21,21,20.78,21,20.38,21,372282,7686165,,0.0106,0.022458922,735000000,1533000000,0,,,4.5223,1,,0.0072,
131,600066.XSHG,600066,郑州客车,XSHG,1997/11/14,21,21,21.1,21.18,20.6,21.05,390909,8229091,,0.0112,0.022458922,736750000,1536650000,0.0024,,,4.5331,1,,0,
132,600066.XSHG,600066,郑州客车,XSHG,1997/11/17,21.05,21.05,21.2,22.09,21.2,21.6,849199,18553752,,0.0243,0.022458922,756000000,1576800000,0.0261,,,4.6515,1,,0.0024,
133,600066.XSHG,600066,郑州客车,XSHG,1997/11/18,21.6,21.6,21.6,22.19,21.6,21.94,474012,10397017,,0.0135,0.022458922,767900000,1601620000,0.0157,,,4.7247,1,,0.0261,
134,600066.XSHG,600066,郑州客车,XSHG,1997/11/19,21.94,21.94,21.94,23.11,21.9,22.82,1030525,23272182,,0.0294,0.022458922,798700000,1665860000,0.0401,,,4.9142,1,,0.0157,
135,600066.XSHG,600066,郑州客车,XSHG,1997/11/20,22.82,22.82,23,23.1,22,22.14,646188,14545786,,0.0185,0.022458922,774900000,1616220000,-0.0298,,,4.7678,1,,0.0401,
136,600066.XSHG,600066,郑州客车,XSHG,1997/11/21,22.14,22.14,22,22.28,21.8,21.81,581064,12750456,,0.0166,0.022458922,763350000,1592130000,-0.0149,,,4.6967,1,,-0.0298,
137,600066.XSHG,600066,郑州客车,XSHG,1997/11/24,21.81,21.81,0,0,0,21.81,0,0,0,0,0.022458922,763350000,1592130000,0,,,4.6967,0,,-0.0149,
138,600066.XSHG,600066,郑州客车,XSHG,1997/11/25,21.81,21.81,20.88,21.63,20.6,21.2,392801,8237936,,0.0112,0.022458922,742000000,1547600000,-0.028,,,4.5654,1,,0,
139,600066.XSHG,600066,郑州客车,XSHG,1997/11/26,21.2,21.2,21.21,21.25,20.78,21.1,309982,6490743,,0.0089,0.022458922,738500000,1540300000,-0.0047,,,4.5438,1,,-0.028,
140,600066.XSHG,600066,郑州客车,XSHG,1997/11/27,21.1,21.1,21.1,21.1,20.3,20.38,371800,7666731,,0.0106,0.022458922,713300000,1487740000,-0.0341,,,4.3888,1,,-0.0047,
141,600066.XSHG,600066,郑州客车,XSHG,1997/11/28,20.38,20.38,20.39,21.28,20.16,21.2,288782,5956361,,0.0083,0.022458922,742000000,1547600000,0.0402,,,4.5654,1,,-0.0341,
142,600066.XSHG,600066,郑州客车,XSHG,1997/12/1,21.2,21.2,21.15,21.65,20.8,21.3,226251,4808550,,0.0065,0.022458922,745500000,1554900000,0.0047,,,4.5869,1,,0.0402,
143,600066.XSHG,600066,郑州客车,XSHG,1997/12/2,21.3,21.3,21.43,21.78,21.3,21.35,156829,3376523,,0.0045,0.022458922,747250000,1558550000,0.0023,,,4.5977,1,,0.0047,
144,600066.XSHG,600066,郑州客车,XSHG,1997/12/3,21.35,21.35,21.4,21.59,21.1,21.23,127900,2712316,,0.0037,0.022458922,743050000,1549790000,-0.0056,,,4.5718,1,,0.0023,
145,600066.XSHG,600066,郑州客车,XSHG,1997/12/4,21.23,21.23,21.2,21.9,21.03,21.77,324027,7011737,,0.0093,0.022458922,761950000,1589210000,0.0254,,,4.6881,1,,-0.0056,
146,600066.XSHG,600066,郑州客车,XSHG,1997/12/5,21.77,21.77,21.8,22.3,21.65,21.78,310924,6816486,,0.0089,0.022458922,762300000,1589940000,0.0005,,,4.6903,1,,0.0254,
147,600066.XSHG,600066,郑州客车,XSHG,1997/12/8,21.78,21.78,22.28,22.28,21.9,22,271365,5981382,,0.0078,0.022458922,770000000,1606000000,0.0101,,,4.7376,1,,0.0005,
148,600066.XSHG,600066,郑州客车,XSHG,1997/12/9,22,22,22.1,22.55,22.1,22.55,353090,7884803,,0.0101,0.022458922,789250000,1646150000,0.025,,,4.8561,1,,0.0101,
149,600066.XSHG,600066,郑州客车,XSHG,1997/12/10,22.55,22.55,22.58,22.75,22.35,22.44,264235,5950198,,0.0075,0.022458922,785400000,1638120000,-0.0049,,,4.8324,1,,0.025,
150,600066.XSHG,600066,郑州客车,XSHG,1997/12/11,22.44,22.44,22.51,22.55,21.98,22.3,321062,7126181,,0.0092,0.022458922,780500000,1627900000,-0.0062,,,4.8023,1,,-0.0049,
151,600066.XSHG,600066,郑州客车,XSHG,1997/12/12,22.3,22.3,22.32,22.67,22.32,22.4,431691,9713059,,0.0123,0.022458922,784000000,1635200000,0.0045,,,4.8238,1,,-0.0062,
152,600066.XSHG,600066,郑州客车,XSHG,1997/12/15,22.4,22.4,22.46,23.21,22.4,23,489072,11194978,,0.014,0.022458922,805000000,1679000000,0.0268,,,4.953,1,,0.0045,
153,600066.XSHG,600066,郑州客车,XSHG,1997/12/16,23,23,23,23.13,22.7,23.05,400239,9194090,,0.0114,0.022458922,806750000,1682650000,0.0022,,,4.9638,1,,0.0268,
154,600066.XSHG,600066,郑州客车,XSHG,1997/12/17,23.05,23.05,22.9,22.95,22.24,22.29,529564,11902561,,0.0151,0.022458922,780150000,1627170000,-0.033,,,4.8001,1,,0.0022,
155,600066.XSHG,600066,宇通客车,XSHG,1997/12/18,22.29,22.29,22,22.4,21.88,22.22,456116,10099839,,0.013,0.022458922,777700000,1622060000,-0.0031,,,4.785,1,,-0.033,
156,600066.XSHG,600066,宇通客车,XSHG,1997/12/19,22.22,22.22,22.01,24,22.01,23.78,851649,19848824,,0.0243,0.022458922,832300000,1735940000,0.0702,,,5.121,1,,-0.0031,
157,600066.XSHG,600066,宇通客车,XSHG,1997/12/22,23.78,23.78,23.8,24.5,23.8,24.31,1340956,32499100,,0.0383,0.022458922,850850000,1774630000,0.0223,,,5.2351,1,,0.0702,
158,600066.XSHG,600066,宇通客车,XSHG,1997/12/23,24.31,24.31,24.3,24.35,23.9,23.98,590203,14224204,,0.0169,0.022458922,839300000,1750540000,-0.0136,,,5.164,1,,0.0223,
159,600066.XSHG,600066,宇通客车,XSHG,1997/12/24,23.98,23.98,24.08,24.85,24,24.51,547540,13442101,,0.0156,0.022458922,857850000,1789230000,0.0221,,,5.2782,1,,-0.0136,
160,600066.XSHG,600066,宇通客车,XSHG,1997/12/25,24.51,24.51,24.4,25,24.32,24.95,474727,11764149,,0.0136,0.022458922,873250000,1821350000,0.018,,,5.3729,1,,0.0221,
161,600066.XSHG,600066,宇通客车,XSHG,1997/12/26,24.95,24.95,24.9,25.2,24.59,24.63,462527,11455310,,0.0132,0.022458922,862050000,1797990000,-0.0128,,,5.304,1,,0.018,
162,600066.XSHG,600066,宇通客车,XSHG,1997/12/29,24.63,24.63,24.78,24.78,23.98,24,509150,12322836,,0.0145,0.022458922,840000000,1752000000,-0.0256,,,5.1683,1,,-0.0128,
163,600066.XSHG,600066,宇通客车,XSHG,1997/12/30,24,24,23.89,24.94,23.88,24.5,431221,10550675,,0.0123,0.022458922,857500000,1788500000,0.0208,,,5.276,1,,-0.0256,
164,600066.XSHG,600066,宇通客车,XSHG,1997/12/31,24.5,24.5,24.68,25.18,24.55,24.84,488602,12201034,,0.014,0.022458922,869400000,1813320000,0.0139,,,5.3492,1,,0.0208,
165,600066.XSHG,600066,宇通客车,XSHG,1998/1/5,24.84,24.84,25.1,25.79,25.1,25.4,678920,17270922,,0.0194,0.022458922,889000000,1854200000,0.0225,,,5.4698,1,,0.0139,
166,600066.XSHG,600066,宇通客车,XSHG,1998/1/6,25.4,25.4,25.4,25.78,25.01,25.5,581427,14831724,,0.0166,0.022458922,892500000,1861500000,0.0039,,,5.4914,1,,0.0225,
167,600066.XSHG,600066,宇通客车,XSHG,1998/1/7,25.5,25.5,25.4,25.49,25,25.3,495288,12461309,,0.0142,0.022458922,885500000,1846900000,-0.0078,,,5.4483,1,,0.0039,
168,600066.XSHG,600066,宇通客车,XSHG,1998/1/8,25.3,25.3,25.3,25.4,24.9,24.95,440300,11060557,,0.0126,0.022458922,873250000,1821350000,-0.0138,,,5.3729,1,,-0.0078,
169,600066.XSHG,600066,宇通客车,XSHG,1998/1/9,24.95,24.95,24.95,25.89,24.8,25.61,660181,16700373,,0.0189,0.022458922,896350000,1869530000,0.0265,,,5.5151,1,,-0.0138,
170,600066.XSHG,600066,宇通客车,XSHG,1998/1/12,25.61,25.61,25.5,26.2,25.4,25.55,675727,17524688,,0.0193,0.022458922,894250000,1865150000,-0.0023,,,5.5021,1,,0.0265,
171,600066.XSHG,600066,宇通客车,XSHG,1998/1/13,25.55,25.55,24.98,25,23,24.1,1401635,33380944,,0.04,0.022458922,843500000,1759300000,-0.0568,,,5.1899,1,,-0.0023,
172,600066.XSHG,600066,宇通客车,XSHG,1998/1/14,24.1,24.1,24.1,24.59,24,24.38,662277,16096010,,0.0189,0.022458922,853300000,1779740000,0.0116,,,5.2502,1,,-0.0568,
173,600066.XSHG,600066,宇通客车,XSHG,1998/1/15,24.38,24.38,24.7,25.2,24.3,24.86,383950,9504830,,0.011,0.022458922,870100000,1814780000,0.0197,,,5.3535,1,,0.0116,
174,600066.XSHG,600066,宇通客车,XSHG,1998/1/16,24.86,24.86,24.86,25.18,24.61,24.8,345471,8608636,,0.0099,0.022458922,868000000,1810400000,-0.0024,,,5.3406,1,,0.0197,
175,600066.XSHG,600066,宇通客车,XSHG,1998/1/19,24.8,24.8,25,25.42,24.85,24.9,292047,7322506,,0.0083,0.022458922,871500000,1817700000,0.004,,,5.3622,1,,-0.0024,
176,600066.XSHG,600066,宇通客车,XSHG,1998/1/20,24.9,24.9,24.97,24.98,24.21,24.39,255792,6293386,,0.0073,0.022458922,853650000,1780470000,-0.0205,,,5.2523,1,,0.004,
177,600066.XSHG,600066,宇通客车,XSHG,1998/1/21,24.39,24.39,24.39,24.58,24.2,24.3,188835,4595535,,0.0054,0.022458922,850500000,1773900000,-0.0037,,,5.2329,1,,-0.0205,
178,600066.XSHG,600066,宇通客车,XSHG,1998/1/22,24.3,24.3,24.41,24.5,24.12,24.22,382403,9278160,,0.0109,0.022458922,847700000,1768060000,-0.0033,,,5.2157,1,,-0.0037,
179,600066.XSHG,600066,宇通客车,XSHG,1998/1/23,24.22,24.22,24.5,24.85,24.5,24.77,226170,5594824,,0.0065,0.022458922,866950000,1808210000,0.0227,,,5.3342,1,,-0.0033,
180,600066.XSHG,600066,宇通客车,XSHG,1998/2/9,24.77,24.77,25.5,25.58,25,25.27,411115,10404930,,0.0117,0.022458922,884450000,1844710000,0.0202,,,5.4418,1,,0.0227,
181,600066.XSHG,600066,宇通客车,XSHG,1998/2/10,25.27,25.27,24.98,24.98,24.45,24.95,225095,5553635,,0.0064,0.022458922,873250000,1821350000,-0.0127,,,5.3729,1,,0.0202,
182,600066.XSHG,600066,宇通客车,XSHG,1998/2/11,24.95,24.95,24.88,24.88,24.45,24.59,127226,3141671,,0.0036,0.022458922,860650000,1795070000,-0.0144,,,5.2954,1,,-0.0127,
183,600066.XSHG,600066,宇通客车,XSHG,1998/2/12,24.59,24.59,24.6,24.7,24.14,24.3,214139,5215632,,0.0061,0.022458922,850500000,1773900000,-0.0118,,,5.2329,1,,-0.0144,
184,600066.XSHG,600066,宇通客车,XSHG,1998/2/13,24.3,24.3,24.5,25,24.29,24.4,209719,5129878,,0.006,0.022458922,854000000,1781200000,0.0041,,,5.2545,1,,-0.0118,
185,600066.XSHG,600066,宇通客车,XSHG,1998/2/16,24.4,24.4,24.3,24.4,23.2,23.3,544299,12841017,,0.0156,0.022458922,815500000,1700900000,-0.0451,,,5.0176,1,,0.0041,
186,600066.XSHG,600066,宇通客车,XSHG,1998/2/17,23.3,23.3,23.2,23.6,22.95,23.3,444082,10354445,,0.0127,0.022458922,815500000,1700900000,0,,,5.0176,1,,-0.0451,
187,600066.XSHG,600066,宇通客车,XSHG,1998/2/18,23.3,23.3,23.35,23.39,22.7,22.89,372758,8537564,,0.0107,0.022458922,801150000,1670970000,-0.0176,,,4.9293,1,,0,
188,600066.XSHG,600066,宇通客车,XSHG,1998/2/19,22.89,22.89,22.9,23.2,22.8,23.15,391763,9000705,,0.0112,0.022458922,810250000,1689950000,0.0114,,,4.9853,1,,-0.0176,
189,600066.XSHG,600066,宇通客车,XSHG,1998/2/20,23.15,23.15,23.3,23.35,22.76,22.85,273800,6280983,,0.0078,0.022458922,799750000,1668050000,-0.013,,,4.9207,1,,0.0114,
190,600066.XSHG,600066,宇通客车,XSHG,1998/2/23,22.85,22.85,22.85,22.85,22.21,22.39,304902,6821453,,0.0087,0.022458922,783650000,1634470000,-0.0201,,,4.8216,1,,-0.013,
191,600066.XSHG,600066,宇通客车,XSHG,1998/2/24,22.39,22.39,22.3,23.44,22.2,23.38,384084,8732003,,0.011,0.022458922,818300000,1706740000,0.0442,,,5.0348,1,,-0.0201,
192,600066.XSHG,600066,宇通客车,XSHG,1998/2/25,23.38,23.38,23.4,23.5,22.6,22.92,268150,6158194,,0.0077,0.022458922,802200000,1673160000,-0.0197,,,4.9358,1,,0.0442,
193,600066.XSHG,600066,宇通客车,XSHG,1998/2/26,22.92,22.92,22.72,22.88,21.8,22.8,269673,6066951,,0.0077,0.022458922,798000000,1664400000,-0.0052,,,4.9099,1,,-0.0197,
194,600066.XSHG,600066,宇通客车,XSHG,1998/2/27,22.8,22.8,22.4,22.7,22.18,22.3,303720,6792480,,0.0087,0.022458922,780500000,1627900000,-0.0219,,,4.8023,1,,-0.0052,
195,600066.XSHG,600066,宇通客车,XSHG,1998/3/2,22.3,22.3,20.08,20.5,20.07,20.07,1169013,23492576,,0.0334,0.022458922,702450000,1465110000,-0.1,,,4.322,1,,-0.0219,
196,600066.XSHG,600066,宇通客车,XSHG,1998/3/3,20.07,20.07,19.5,19.65,18.9,19.35,808884,15528248,,0.0231,0.022458922,677250000,1412550000,-0.0359,,,4.167,1,,-0.1,
197,600066.XSHG,600066,宇通客车,XSHG,1998/3/4,19.35,19.35,19.37,19.5,19.02,19.43,368067,7074944,,0.0105,0.022458922,680050000,1418390000,0.0041,,,4.1842,1,,-0.0359,
198,600066.XSHG,600066,宇通客车,XSHG,1998/3/5,19.43,19.43,19.43,21,19.43,20.3,404367,8064530,,0.0116,0.022458922,710500000,1481900000,0.0448,,,4.3716,1,,0.0041,
199,600066.XSHG,600066,宇通客车,XSHG,1998/3/6,20.3,20.3,20.27,20.8,19.85,20.8,505147,10183535,,0.0144,0.022458922,728000000,1518400000,0.0246,,,4.4792,1,,0.0448,
200,600066.XSHG,600066,宇通客车,XSHG,1998/3/9,20.8,20.8,20.48,20.5,20.03,20.25,182450,3699924,,0.0052,0.022458922,708750000,1478250000,-0.0264,,,4.3608,1,,0.0246,
201,600066.XSHG,600066,宇通客车,XSHG,1998/3/10,20.25,20.25,20.05,20.15,19.85,20.07,195100,3906686,,0.0056,0.022458922,702450000,1465110000,-0.0089,,,4.322,1,,-0.0264,
202,600066.XSHG,600066,宇通客车,XSHG,1998/3/11,20.07,20.07,20.16,20.4,19.9,20,251611,5037882,,0.0072,0.022458922,700000000,1460000000,-0.0035,,,4.307,1,,-0.0089,
203,600066.XSHG,600066,宇通客车,XSHG,1998/3/12,20,20,19.79,19.8,19.3,19.41,223865,4367148,,0.0064,0.022458922,679350000,1416930000,-0.0295,,,4.1799,1,,-0.0035,
204,600066.XSHG,600066,宇通客车,XSHG,1998/3/13,19.41,19.41,19.45,19.68,19.3,19.65,180027,3504243,,0.0051,0.022458922,687750000,1434450000,0.0124,,,4.2316,1,,-0.0295,
205,600066.XSHG,600066,宇通客车,XSHG,1998/3/16,19.65,19.65,19.7,19.8,19,19.77,180145,3496614,,0.0051,0.022458922,691950000,1443210000,0.0061,,,4.2574,1,,0.0124,
206,600066.XSHG,600066,宇通客车,XSHG,1998/3/17,19.77,19.77,19.7,20.3,19.6,20.19,245139,4928245,,0.007,0.022458922,706650000,1473870000,0.0212,,,4.3479,1,,0.0061,
207,600066.XSHG,600066,宇通客车,XSHG,1998/3/18,20.19,20.19,20.2,20.33,19.9,20.06,178551,3582765,,0.0051,0.022458922,702100000,1464380000,-0.0064,,,4.3199,1,,0.0212,
208,600066.XSHG,600066,宇通客车,XSHG,1998/3/19,20.06,20.06,20,20.25,19.75,20.12,177381,3570928,,0.0051,0.022458922,704200000,1468760000,0.003,,,4.3328,1,,-0.0064,
209,600066.XSHG,600066,宇通客车,XSHG,1998/3/20,20.12,20.12,20,20.35,20,20.2,155136,3132790,,0.0044,0.022458922,707000000,1474600000,0.004,,,4.35,1,,0.003,
210,600066.XSHG,600066,宇通客车,XSHG,1998/3/23,20.2,20.2,20.2,20.82,20,20.61,377023,7784986,,0.0108,0.022458922,721350000,1504530000,0.0203,,,4.4383,1,,0.004,
211,600066.XSHG,600066,宇通客车,XSHG,1998/3/24,20.61,20.61,20.6,21.3,20.5,21.3,419335,8809311,,0.012,0.022458922,745500000,1554900000,0.0335,,,4.5869,1,,0.0203,
212,600066.XSHG,600066,宇通客车,XSHG,1998/3/25,21.3,21.3,21.2,21.78,20.82,20.86,310789,6588462,,0.0089,0.022458922,730100000,1522780000,-0.0207,,,4.4922,1,,0.0335,
213,600066.XSHG,600066,宇通客车,XSHG,1998/3/26,20.86,20.86,20.8,20.8,20.4,20.5,167320,3442762,,0.0048,0.022458922,717500000,1496500000,-0.0173,,,4.4146,1,,-0.0207,
214,600066.XSHG,600066,宇通客车,XSHG,1998/3/27,20.5,20.5,20.5,21,20.41,20.85,227916,4717820,,0.0065,0.022458922,729750000,1522050000,0.0171,,,4.49,1,,-0.0173,
215,600066.XSHG,600066,宇通客车,XSHG,1998/3/30,20.85,20.85,21,21,20.4,20.66,267758,5532569,,0.0077,0.022458922,723100000,1508180000,-0.0091,,,4.4491,1,,0.0171,
216,600066.XSHG,600066,宇通客车,XSHG,1998/3/31,20.66,20.66,20.66,21,20.64,20.65,224043,4651823,,0.0064,0.022458922,722750000,1507450000,-0.0005,,,4.4469,1,,-0.0091,
217,600066.XSHG,600066,宇通客车,XSHG,1998/4/1,20.65,20.65,20.68,20.99,20.5,20.59,193465,4003549,,0.0055,0.022458922,720650000,1503070000,-0.0029,,,4.434,1,,-0.0005,
218,600066.XSHG,600066,宇通客车,XSHG,1998/4/2,20.59,20.59,20.6,20.86,20.5,20.61,545658,11267997,,0.0156,0.022458922,721350000,1504530000,0.001,,,4.4383,1,,-0.0029,
219,600066.XSHG,600066,宇通客车,XSHG,1998/4/3,20.61,20.61,20.6,21.25,20.41,21.05,418051,8737274,,0.0119,0.022458922,736750000,1536650000,0.0213,,,4.5331,1,,0.001,
220,600066.XSHG,600066,宇通客车,XSHG,1998/4/6,21.05,21.05,21.05,21.2,20.67,21.1,316925,6614665,,0.0091,0.022458922,738500000,1540300000,0.0024,,,4.5438,1,,0.0213,
221,600066.XSHG,600066,宇通客车,XSHG,1998/4/7,21.1,21.1,21,21.29,20.71,20.88,283452,5938420,,0.0081,0.022458922,730800000,1524240000,-0.0104,,,4.4965,1,,0.0024,
222,600066.XSHG,600066,宇通客车,XSHG,1998/4/8,20.88,20.88,0,0,0,20.88,0,0,0,0,0.022458922,730800000,1524240000,0,,,4.4965,0,,-0.0104,
223,600066.XSHG,600066,宇通客车,XSHG,1998/4/9,20.88,20.88,20.5,21.17,20.5,20.75,276720,5771350,,0.0079,0.022458922,726250000,1514750000,-0.0062,,,4.4685,1,,0,
224,600066.XSHG,600066,宇通客车,XSHG,1998/4/10,20.75,20.75,20.88,21.78,20.7,21.65,569005,12191283,,0.0163,0.022458922,757750000,1580450000,0.0434,,,4.6623,1,,-0.0062,
225,600066.XSHG,600066,宇通客车,XSHG,1998/4/13,21.65,21.65,21.88,22.7,21.88,22.1,755222,16806444,,0.0216,0.022458922,773500000,1613300000,0.0208,,,4.7592,1,,0.0434,
226,600066.XSHG,600066,宇通客车,XSHG,1998/4/14,22.1,22.1,22.1,22.2,21.55,21.66,248368,5394822,,0.0071,0.022458922,758100000,1581180000,-0.0199,,,4.6644,1,,0.0208,
227,600066.XSHG,600066,宇通客车,XSHG,1998/4/15,21.66,21.66,21.6,21.78,21.6,21.78,177516,3854653,,0.0051,0.022458922,762300000,1589940000,0.0055,,,4.6903,1,,-0.0199,
228,600066.XSHG,600066,宇通客车,XSHG,1998/4/16,21.78,21.78,21.71,22.1,21.3,21.35,221200,4787334,,0.0063,0.022458922,747250000,1558550000,-0.0197,,,4.5977,1,,0.0055,
229,600066.XSHG,600066,宇通客车,XSHG,1998/4/17,21.35,21.35,21.15,21.15,20.51,20.7,231635,4826934,,0.0066,0.022458922,724500000,1511100000,-0.0304,,,4.4577,1,,-0.0197,
230,600066.XSHG,600066,宇通客车,XSHG,1998/4/20,20.7,20.7,20.7,20.7,20.36,20.36,280783,5737517,,0.008,0.022458922,712600000,1486280000,-0.0164,,,4.3845,1,,-0.0304,
231,600066.XSHG,600066,宇通客车,XSHG,1998/4/21,20.36,20.36,20.3,20.7,20.2,20.55,195895,4002796,,0.0056,0.022458922,719250000,1500150000,0.0093,,,4.4254,1,,-0.0164,
232,600066.XSHG,600066,宇通客车,XSHG,1998/4/22,20.55,20.55,20.5,20.8,20.36,20.8,308057,6350066,,0.0088,0.022458922,728000000,1518400000,0.0122,,,4.4792,1,,0.0093,
233,600066.XSHG,600066,宇通客车,XSHG,1998/4/23,20.8,20.8,20.8,20.98,20.5,20.6,344495,7113816,,0.0098,0.022458922,721000000,1503800000,-0.0096,,,4.4362,1,,0.0122,
234,600066.XSHG,600066,宇通客车,XSHG,1998/4/24,20.6,20.6,20.55,21.28,20.4,20.93,549695,11444139,,0.0157,0.022458922,732550000,1527890000,0.016,,,4.5072,1,,-0.0096,
235,600066.XSHG,600066,宇通客车,XSHG,1998/4/27,20.93,20.93,20.9,21.19,20.7,20.91,387994,8097911,,0.0111,0.022458922,731850000,1526430000,-0.001,,,4.5029,1,,0.016,
236,600066.XSHG,600066,宇通客车,XSHG,1998/4/28,20.91,20.91,21.1,22.1,21.1,22.04,992975,21744028,,0.0284,0.022458922,771400000,1608920000,0.054,,,4.7463,1,,-0.001,
237,600066.XSHG,600066,宇通客车,XSHG,1998/4/29,22.04,22.04,22.1,22.34,21.75,21.87,496640,10917942,,0.0142,0.022458922,765450000,1596510000,-0.0077,,,4.7097,1,,0.054,
238,600066.XSHG,600066,宇通客车,XSHG,1998/4/30,21.87,21.87,22.08,22.18,21.8,22.03,446784,9827485,,0.0128,0.022458922,771050000,1608190000,0.0073,,,4.7441,1,,-0.0077,
239,600066.XSHG,600066,宇通客车,XSHG,1998/5/4,22.03,22.03,22.34,23.35,22.26,23,1119516,25562396,,0.032,0.022458922,805000000,1679000000,0.044,,,4.953,1,,0.0073,
240,600066.XSHG,600066,宇通客车,XSHG,1998/5/5,23,23,23.1,23.23,22.52,22.83,540328,12293831,,0.0154,0.022458922,799050000,1666590000,-0.0074,,,4.9164,1,,0.044,
241,600066.XSHG,600066,宇通客车,XSHG,1998/5/6,22.83,22.83,22.73,22.75,22.5,22.68,546838,12383609,,0.0156,0.022458922,793800000,1655640000,-0.0066,,,4.8841,1,,-0.0074,
242,600066.XSHG,600066,宇通客车,XSHG,1998/5/7,22.68,22.68,22.55,23.09,22.2,22.3,485077,11003541,,0.0139,0.022458922,780500000,1627900000,-0.0168,,,4.8023,1,,-0.0066,
243,600066.XSHG,600066,宇通客车,XSHG,1998/5/8,22.3,22.3,22.2,22.49,21.8,22.39,813978,17955940,,0.0233,0.022458922,783650000,1634470000,0.004,,,4.8216,1,,-0.0168,
244,600066.XSHG,600066,宇通客车,XSHG,1998/5/11,22.39,22.39,22.39,22.6,21.88,21.9,357700,7895897,,0.0102,0.022458922,766500000,1598700000,-0.0219,,,4.7161,1,,0.004,
245,600066.XSHG,600066,宇通客车,XSHG,1998/5/12,21.9,21.9,21.9,21.95,21.6,21.92,218849,4756803,,0.0063,0.022458922,767200000,1600160000,0.0009,,,4.7204,1,,-0.0219,
246,600066.XSHG,600066,宇通客车,XSHG,1998/5/13,21.92,21.92,21.9,22.3,21.65,21.95,194704,4283188,,0.0056,0.022458922,768250000,1602350000,0.0014,,,4.7269,1,,0.0009,
247,600066.XSHG,600066,宇通客车,XSHG,1998/5/14,21.95,21.95,22,22.1,21.7,21.9,270936,5918091,,0.0077,0.022458922,766500000,1598700000,-0.0023,,,4.7161,1,,0.0014,
248,600066.XSHG,600066,宇通客车,XSHG,1998/5/15,21.9,21.9,22.29,22.7,22.1,22.3,478840,10758024,,0.0137,0.022458922,780500000,1627900000,0.0183,,,4.8023,1,,-0.0023,
249,600066.XSHG,600066,宇通客车,XSHG,1998/5/18,22.3,22.3,22.7,23.39,22.5,22.9,852316,19605464,,0.0244,0.022458922,801500000,1671700000,0.0269,,,4.9315,1,,0.0183,
250,600066.XSHG,600066,宇通客车,XSHG,1998/5/19,22.9,22.9,22.7,23,22.4,22.66,238228,5389908,,0.0068,0.022458922,793100000,1654180000,-0.0105,,,4.8798,1,,0.0269,
251,600066.XSHG,600066,宇通客车,XSHG,1998/5/20,22.66,22.66,22.7,22.8,22.2,22.25,231335,5202971,,0.0066,0.022458922,778750000,1624250000,-0.0181,,,4.7915,1,,-0.0105,
252,600066.XSHG,600066,宇通客车,XSHG,1998/5/21,22.25,22.25,22.08,22.65,22.01,22.4,241604,5393652,,0.0069,0.022458922,784000000,1635200000,0.0067,,,4.8238,1,,-0.0181,
253,600066.XSHG,600066,宇通客车,XSHG,1998/5/22,22.4,22.4,22.2,22.55,22.2,22.2,325100,7280555,,0.0093,0.022458922,777000000,1620600000,-0.0089,,,4.7807,1,,0.0067,
254,600066.XSHG,600066,宇通客车,XSHG,1998/5/25,22.2,22.2,22.13,22.64,22.13,22.27,387776,8646789,,0.0111,0.022458922,779450000,1625710000,0.0032,,,4.7958,1,,-0.0089,
255,600066.XSHG,600066,宇通客车,XSHG,1998/5/26,22.27,22.27,22.36,22.37,22.08,22.1,261303,5796343,,0.0075,0.022458922,773500000,1613300000,-0.0076,,,4.7592,1,,0.0032,
256,600066.XSHG,600066,宇通客车,XSHG,1998/5/27,22.1,22.1,22.12,22.5,22,22.4,254818,5651364,,0.0073,0.022458922,784000000,1635200000,0.0136,,,4.8238,1,,-0.0076,
